time,open,high,low,close,volume,low_time,high_time
2023-04-24 14:00:00,1.10165,1.10175,1.09992,1.10024,2570,2023-04-24 14:57:00,2023-04-24 14:01:00
2023-04-24 15:00:00,1.10024,1.10251,1.09993,1.10229,2875,2023-04-24 15:17:00,2023-04-24 15:59:00
2023-04-24 16:00:00,1.10228,1.10313,1.10129,1.10239,4721,2023-04-24 16:36:00,2023-04-24 16:12:00
2023-04-24 17:00:00,1.10236,1.10369,1.10206,1.10293,5108,2023-04-24 17:27:00,2023-04-24 17:43:00
2023-04-24 18:00:00,1.10293,1.10321,1.10205,1.10259,3757,2023-04-24 18:32:00,2023-04-24 18:20:00
2023-04-24 19:00:00,1.10258,1.10341,1.10247,1.10339,1953,2023-04-24 19:00:00,2023-04-24 19:58:00
2023-04-24 20:00:00,1.10339,1.10483,1.10335,1.10441,1453,2023-04-24 20:03:00,2023-04-24 20:46:00
2023-04-24 21:00:00,1.1044,1.10502,1.10419,1.10466,1399,2023-04-24 21:04:00,2023-04-24 21:35:00
2023-04-24 22:00:00,1.10465,1.10469,1.10419,1.10431,1081,2023-04-24 22:24:00,2023-04-24 22:01:00
2023-04-24 23:00:00,1.10433,1.10452,1.10432,1.10444,452,2023-04-24 23:00:00,2023-04-24 23:20:00
2023-04-25 00:00:00,1.10456,1.10474,1.10411,1.10446,500,2023-04-25 00:51:00,2023-04-25 00:25:00
2023-04-25 01:00:00,1.10449,1.1052,1.10449,1.10511,449,2023-04-25 01:00:00,2023-04-25 01:54:00
2023-04-25 02:00:00,1.1051,1.10571,1.10494,1.1057,843,2023-04-25 02:12:00,2023-04-25 02:53:00
2023-04-25 03:00:00,1.10578,1.10668,1.10534,1.10591,1795,2023-04-25 03:15:00,2023-04-25 03:55:00
2023-04-25 04:00:00,1.1059,1.10671,1.10562,1.10567,2125,2023-04-25 04:54:00,2023-04-25 04:29:00
2023-04-25 05:00:00,1.10566,1.1057,1.10518,1.10539,1529,2023-04-25 05:49:00,2023-04-25 05:00:00
2023-04-25 06:00:00,1.10538,1.10569,1.10515,1.10529,1298,2023-04-25 06:04:00,2023-04-25 06:10:00
2023-04-25 07:00:00,1.10528,1.10589,1.10507,1.10511,1338,2023-04-25 07:57:00,2023-04-25 07:22:00
2023-04-25 08:00:00,1.10512,1.10542,1.10451,1.10491,1977,2023-04-25 08:31:00,2023-04-25 08:19:00
2023-04-25 09:00:00,1.10487,1.10565,1.10464,1.10516,2931,2023-04-25 09:47:00,2023-04-25 09:11:00
2023-04-25 10:00:00,1.10515,1.10516,1.10245,1.10329,5297,2023-04-25 10:41:00,2023-04-25 10:00:00
2023-04-25 11:00:00,1.10327,1.10411,1.10254,1.10398,3267,2023-04-25 11:06:00,2023-04-25 11:52:00
2023-04-25 12:00:00,1.10395,1.1044,1.10298,1.10304,2796,2023-04-25 12:59:00,2023-04-25 12:04:00
2023-04-25 13:00:00,1.10305,1.10358,1.10195,1.10205,2467,2023-04-25 13:58:00,2023-04-25 13:08:00
2023-04-25 14:00:00,1.10205,1.10237,1.10095,1.10167,2563,2023-04-25 14:41:00,2023-04-25 14:24:00
2023-04-25 15:00:00,1.10167,1.10292,1.1014,1.10173,3445,2023-04-25 15:56:00,2023-04-25 15:31:00
2023-04-25 16:00:00,1.1017,1.10188,1.09943,1.09987,4631,2023-04-25 16:46:00,2023-04-25 16:02:00
2023-04-25 17:00:00,1.09992,1.10037,1.0975,1.09767,6315,2023-04-25 17:57:00,2023-04-25 17:05:00
2023-04-25 18:00:00,1.09768,1.09875,1.09685,1.09686,3982,2023-04-25 18:59:00,2023-04-25 18:15:00
2023-04-25 19:00:00,1.09686,1.09734,1.09653,1.0968,2425,2023-04-25 19:00:00,2023-04-25 19:19:00
2023-04-25 20:00:00,1.09686,1.09727,1.09641,1.09686,2598,2023-04-25 20:47:00,2023-04-25 20:07:00
2023-04-25 21:00:00,1.09687,1.09737,1.09647,1.09725,2608,2023-04-25 21:45:00,2023-04-25 21:57:00
2023-04-25 22:00:00,1.09724,1.0976,1.09686,1.09698,2093,2023-04-25 22:56:00,2023-04-25 22:07:00
2023-04-25 23:00:00,1.09701,1.09755,1.09695,1.09745,1053,2023-04-25 23:00:00,2023-04-25 23:31:00
2023-04-26 00:00:00,1.09668,1.09738,1.09652,1.09738,341,2023-04-26 00:05:00,2023-04-26 00:43:00
2023-04-26 01:00:00,1.0973,1.09799,1.09722,1.09782,797,2023-04-26 01:00:00,2023-04-26 01:26:00
2023-04-26 02:00:00,1.09781,1.09803,1.09729,1.09779,1220,2023-04-26 02:04:00,2023-04-26 02:18:00
2023-04-26 03:00:00,1.09778,1.09799,1.0972,1.09782,1932,2023-04-26 03:03:00,2023-04-26 03:00:00
2023-04-26 04:00:00,1.09782,1.09785,1.09684,1.09755,2261,2023-04-26 04:16:00,2023-04-26 04:00:00
2023-04-26 05:00:00,1.09755,1.09788,1.09726,1.0977,1488,2023-04-26 05:02:00,2023-04-26 05:16:00
2023-04-26 06:00:00,1.09771,1.09785,1.09737,1.09752,1168,2023-04-26 06:33:00,2023-04-26 06:09:00
2023-04-26 07:00:00,1.09751,1.09817,1.09721,1.09811,1211,2023-04-26 07:24:00,2023-04-26 07:51:00
2023-04-26 08:00:00,1.09809,1.09905,1.09796,1.09886,1727,2023-04-26 08:08:00,2023-04-26 08:45:00
2023-04-26 09:00:00,1.09885,1.10117,1.09847,1.10067,2815,2023-04-26 09:08:00,2023-04-26 09:55:00
2023-04-26 10:00:00,1.10066,1.10259,1.10041,1.10193,5360,2023-04-26 10:00:00,2023-04-26 10:25:00
2023-04-26 11:00:00,1.10192,1.10432,1.1016,1.10417,5127,2023-04-26 11:05:00,2023-04-26 11:59:00
2023-04-26 12:00:00,1.10418,1.10544,1.10368,1.10411,4745,2023-04-26 12:54:00,2023-04-26 12:24:00
2023-04-26 13:00:00,1.10411,1.10626,1.10387,1.1045,3772,2023-04-26 13:21:00,2023-04-26 13:50:00
2023-04-26 14:00:00,1.10452,1.10584,1.10313,1.10461,5633,2023-04-26 14:14:00,2023-04-26 14:48:00
2023-04-26 15:00:00,1.10462,1.10575,1.10356,1.10537,5209,2023-04-26 15:15:00,2023-04-26 15:48:00
2023-04-26 16:00:00,1.10538,1.10955,1.10482,1.1085,7942,2023-04-26 16:07:00,2023-04-26 16:24:00
2023-04-26 17:00:00,1.10851,1.10859,1.10419,1.10435,7077,2023-04-26 17:57:00,2023-04-26 17:07:00
2023-04-26 18:00:00,1.10438,1.10568,1.10363,1.10509,4481,2023-04-26 18:16:00,2023-04-26 18:56:00
2023-04-26 19:00:00,1.10511,1.10528,1.10329,1.1041,3198,2023-04-26 19:44:00,2023-04-26 19:06:00
2023-04-26 20:00:00,1.10409,1.1042,1.10347,1.10375,2359,2023-04-26 20:17:00,2023-04-26 20:02:00
2023-04-26 21:00:00,1.10376,1.10397,1.10324,1.1039,2178,2023-04-26 21:21:00,2023-04-26 21:57:00
2023-04-26 22:00:00,1.10388,1.10409,1.10324,1.10356,2045,2023-04-26 22:41:00,2023-04-26 22:11:00
2023-04-26 23:00:00,1.10355,1.10417,1.10351,1.10414,894,2023-04-26 23:00:00,2023-04-26 23:51:00
2023-04-27 00:00:00,1.10365,1.10417,1.10354,1.10396,338,2023-04-27 00:15:00,2023-04-27 00:37:00
2023-04-27 01:00:00,1.10383,1.10443,1.1035,1.10397,896,2023-04-27 01:14:00,2023-04-27 01:01:00
2023-04-27 02:00:00,1.10397,1.10464,1.10386,1.10452,857,2023-04-27 02:00:00,2023-04-27 02:51:00
2023-04-27 03:00:00,1.10452,1.10476,1.1041,1.10457,2182,2023-04-27 03:24:00,2023-04-27 03:01:00
2023-04-27 04:00:00,1.10456,1.10492,1.10389,1.10455,2290,2023-04-27 04:06:00,2023-04-27 04:37:00
2023-04-27 05:00:00,1.10456,1.10537,1.10427,1.10528,1715,2023-04-27 05:05:00,2023-04-27 05:49:00
2023-04-27 06:00:00,1.10531,1.1054,1.10456,1.10456,1220,2023-04-27 06:59:00,2023-04-27 06:17:00
2023-04-27 07:00:00,1.10457,1.1055,1.10456,1.10508,1566,2023-04-27 07:00:00,2023-04-27 07:37:00
2023-04-27 08:00:00,1.10507,1.10635,1.105,1.10596,2142,2023-04-27 08:00:00,2023-04-27 08:47:00
2023-04-27 09:00:00,1.10594,1.10614,1.10489,1.10559,2899,2023-04-27 09:35:00,2023-04-27 09:55:00
2023-04-27 10:00:00,1.10559,1.10586,1.104,1.10497,4386,2023-04-27 10:27:00,2023-04-27 10:49:00
2023-04-27 11:00:00,1.10496,1.10593,1.10413,1.10528,3324,2023-04-27 11:03:00,2023-04-27 11:39:00
2023-04-27 12:00:00,1.10528,1.10557,1.1034,1.10379,3294,2023-04-27 12:52:00,2023-04-27 12:22:00
2023-04-27 13:00:00,1.10379,1.10475,1.10345,1.10448,2499,2023-04-27 13:08:00,2023-04-27 13:48:00
2023-04-27 14:00:00,1.10447,1.10497,1.10307,1.10344,2913,2023-04-27 14:55:00,2023-04-27 14:02:00
2023-04-27 15:00:00,1.10343,1.10572,1.10008,1.1013,7443,2023-04-27 15:55:00,2023-04-27 15:30:00
2023-04-27 16:00:00,1.10131,1.10248,1.0992,1.101,7189,2023-04-27 16:47:00,2023-04-27 16:02:00
2023-04-27 17:00:00,1.10101,1.10233,1.1005,1.10106,6020,2023-04-27 17:52:00,2023-04-27 17:16:00
2023-04-27 18:00:00,1.10107,1.1027,1.10061,1.10155,4199,2023-04-27 18:04:00,2023-04-27 18:30:00
2023-04-27 19:00:00,1.10157,1.10201,1.10071,1.10085,2495,2023-04-27 19:51:00,2023-04-27 19:08:00
2023-04-27 20:00:00,1.10086,1.10247,1.10055,1.10225,1903,2023-04-27 20:03:00,2023-04-27 20:48:00
2023-04-27 21:00:00,1.10224,1.10273,1.10187,1.10269,1574,2023-04-27 21:08:00,2023-04-27 21:59:00
2023-04-27 22:00:00,1.10268,1.10299,1.10226,1.10241,1649,2023-04-27 22:55:00,2023-04-27 22:24:00
2023-04-27 23:00:00,1.10241,1.10295,1.10233,1.10285,1143,2023-04-27 23:01:00,2023-04-27 23:12:00
2023-04-28 00:00:00,1.10237,1.10275,1.10212,1.10228,443,2023-04-28 00:59:00,2023-04-28 00:09:00
2023-04-28 01:00:00,1.10238,1.10293,1.10236,1.10267,752,2023-04-28 01:00:00,2023-04-28 01:27:00
2023-04-28 02:00:00,1.10269,1.10339,1.10265,1.10317,1189,2023-04-28 02:02:00,2023-04-28 02:54:00
2023-04-28 03:00:00,1.10318,1.10395,1.10301,1.10346,2129,2023-04-28 03:08:00,2023-04-28 03:54:00
2023-04-28 04:00:00,1.10346,1.10346,1.1025,1.10266,2672,2023-04-28 04:58:00,2023-04-28 04:00:00
2023-04-28 05:00:00,1.10266,1.1027,1.10155,1.1017,1996,2023-04-28 05:48:00,2023-04-28 05:00:00
2023-04-28 06:00:00,1.10168,1.10211,1.10124,1.10193,2164,2023-04-28 06:24:00,2023-04-28 06:32:00
2023-04-28 07:00:00,1.10192,1.10218,1.10082,1.10135,3505,2023-04-28 07:19:00,2023-04-28 07:00:00
2023-04-28 08:00:00,1.10134,1.10223,1.10057,1.10123,2657,2023-04-28 08:54:00,2023-04-28 08:41:00
2023-04-28 09:00:00,1.1012,1.10363,1.10059,1.10252,5343,2023-04-28 09:44:00,2023-04-28 09:55:00
2023-04-28 10:00:00,1.10251,1.10251,1.09938,1.10086,5318,2023-04-28 10:17:00,2023-04-28 10:00:00
2023-04-28 11:00:00,1.10078,1.10097,1.09767,1.09908,5206,2023-04-28 11:31:00,2023-04-28 11:00:00
2023-04-28 12:00:00,1.09911,1.09939,1.09815,1.0988,3588,2023-04-28 12:10:00,2023-04-28 12:20:00
2023-04-28 13:00:00,1.09881,1.09985,1.09823,1.09839,3165,2023-04-28 13:57:00,2023-04-28 13:25:00
2023-04-28 14:00:00,1.09838,1.09883,1.09724,1.09737,2730,2023-04-28 14:59:00,2023-04-28 14:17:00
2023-04-28 15:00:00,1.09736,1.09954,1.09626,1.09844,6818,2023-04-28 15:39:00,2023-04-28 15:32:00
2023-04-28 16:00:00,1.09846,1.10156,1.09827,1.09994,6697,2023-04-28 16:00:00,2023-04-28 16:08:00
2023-04-28 17:00:00,1.10005,1.10411,1.09908,1.10368,8135,2023-04-28 17:02:00,2023-04-28 17:59:00
2023-04-28 18:00:00,1.10369,1.10449,1.10288,1.10394,5629,2023-04-28 18:22:00,2023-04-28 18:41:00
2023-04-28 19:00:00,1.10394,1.10406,1.10283,1.10308,3049,2023-04-28 19:48:00,2023-04-28 19:01:00
2023-04-28 20:00:00,1.10309,1.1031,1.10219,1.10236,2377,2023-04-28 20:36:00,2023-04-28 20:00:00
2023-04-28 21:00:00,1.10237,1.10259,1.10153,1.1017,2051,2023-04-28 21:57:00,2023-04-28 21:17:00
2023-04-28 22:00:00,1.10172,1.10209,1.10119,1.10195,1923,2023-04-28 22:07:00,2023-04-28 22:56:00
2023-04-28 23:00:00,1.10194,1.10202,1.10141,1.10166,1239,2023-04-28 23:20:00,2023-04-28 23:29:00
2023-05-01 00:00:00,1.10195,1.10212,1.10144,1.10165,122,2023-05-01 00:15:00,2023-05-01 00:09:00
2023-05-01 01:00:00,1.1017,1.10202,1.10107,1.10114,868,2023-05-01 01:39:00,2023-05-01 01:00:00
2023-05-01 02:00:00,1.10113,1.10134,1.10101,1.10106,628,2023-05-01 02:41:00,2023-05-01 02:10:00
2023-05-01 03:00:00,1.10109,1.10143,1.10044,1.10055,1313,2023-05-01 03:55:00,2023-05-01 03:05:00
2023-05-01 04:00:00,1.10057,1.10085,1.1002,1.10039,1375,2023-05-01 04:52:00,2023-05-01 04:41:00
2023-05-01 05:00:00,1.10038,1.10082,1.10007,1.10082,1056,2023-05-01 05:19:00,2023-05-01 05:59:00
2023-05-01 06:00:00,1.10081,1.1014,1.10055,1.1014,1275,2023-05-01 06:03:00,2023-05-01 06:59:00
2023-05-01 07:00:00,1.1014,1.10143,1.10032,1.10063,1293,2023-05-01 07:53:00,2023-05-01 07:00:00
2023-05-01 08:00:00,1.10062,1.10088,1.10009,1.10059,1286,2023-05-01 08:31:00,2023-05-01 08:47:00
2023-05-01 09:00:00,1.10057,1.10064,1.09948,1.09978,2238,2023-05-01 09:40:00,2023-05-01 09:05:00
2023-05-01 10:00:00,1.09979,1.10058,1.09965,1.10033,2354,2023-05-01 10:42:00,2023-05-01 10:20:00
2023-05-01 11:00:00,1.10033,1.10033,1.09915,1.09922,2133,2023-05-01 11:56:00,2023-05-01 11:00:00
2023-05-01 12:00:00,1.09921,1.10044,1.09884,1.10031,1440,2023-05-01 12:03:00,2023-05-01 12:51:00
2023-05-01 13:00:00,1.10029,1.10095,1.09997,1.10089,1989,2023-05-01 13:24:00,2023-05-01 13:59:00
2023-05-01 14:00:00,1.10093,1.1014,1.10062,1.10133,1901,2023-05-01 14:15:00,2023-05-01 14:46:00
2023-05-01 15:00:00,1.10133,1.10335,1.10076,1.10327,3949,2023-05-01 15:10:00,2023-05-01 15:58:00
2023-05-01 16:00:00,1.10328,1.10355,1.10175,1.10179,4254,2023-05-01 16:59:00,2023-05-01 16:02:00
2023-05-01 17:00:00,1.10112,1.10127,1.09779,1.09815,6683,2023-05-01 17:48:00,2023-05-01 17:00:00
2023-05-01 18:00:00,1.09814,1.09821,1.09661,1.09692,4322,2023-05-01 18:42:00,2023-05-01 18:00:00
2023-05-01 19:00:00,1.09689,1.09714,1.09643,1.09675,2576,2023-05-01 19:17:00,2023-05-01 19:40:00
2023-05-01 20:00:00,1.09675,1.09721,1.09653,1.09721,1973,2023-05-01 20:33:00,2023-05-01 20:50:00
2023-05-01 21:00:00,1.0972,1.09756,1.09686,1.09694,2581,2023-05-01 21:06:00,2023-05-01 21:20:00
2023-05-01 22:00:00,1.09695,1.09733,1.09657,1.09727,2894,2023-05-01 22:45:00,2023-05-01 22:59:00
2023-05-01 23:00:00,1.09727,1.09763,1.09714,1.0976,1801,2023-05-01 23:03:00,2023-05-01 23:46:00
2023-05-02 00:00:00,1.09718,1.09753,1.09703,1.09751,248,2023-05-02 00:44:00,2023-05-02 00:59:00
2023-05-02 01:00:00,1.09739,1.09763,1.09724,1.0974,392,2023-05-02 01:00:00,2023-05-02 01:00:00
2023-05-02 02:00:00,1.0974,1.09743,1.09673,1.09688,768,2023-05-02 02:54:00,2023-05-02 02:01:00
2023-05-02 03:00:00,1.09686,1.09792,1.09685,1.09789,1421,2023-05-02 03:00:00,2023-05-02 03:59:00
2023-05-02 04:00:00,1.09788,1.09945,1.09785,1.0988,2400,2023-05-02 04:00:00,2023-05-02 04:43:00
2023-05-02 05:00:00,1.09884,1.09913,1.0986,1.09885,1244,2023-05-02 05:44:00,2023-05-02 05:16:00
2023-05-02 06:00:00,1.09884,1.09886,1.09834,1.0984,1399,2023-05-02 06:56:00,2023-05-02 06:06:00
2023-05-02 07:00:00,1.0984,1.09889,1.0979,1.09845,2571,2023-05-02 07:36:00,2023-05-02 07:30:00
2023-05-02 08:00:00,1.09844,1.09928,1.09833,1.09834,2543,2023-05-02 08:59:00,2023-05-02 08:37:00
2023-05-02 09:00:00,1.09832,1.09947,1.0983,1.09915,2547,2023-05-02 09:00:00,2023-05-02 09:57:00
2023-05-02 10:00:00,1.09914,1.10066,1.09822,1.09856,4580,2023-05-02 10:57:00,2023-05-02 10:19:00
2023-05-02 11:00:00,1.09852,1.09867,1.09598,1.09717,5335,2023-05-02 11:10:00,2023-05-02 11:00:00
2023-05-02 12:00:00,1.09724,1.09817,1.09492,1.09527,3907,2023-05-02 12:58:00,2023-05-02 12:03:00
2023-05-02 13:00:00,1.09526,1.096,1.09481,1.09569,2684,2023-05-02 13:01:00,2023-05-02 13:16:00
2023-05-02 14:00:00,1.09568,1.09762,1.09568,1.09676,3082,2023-05-02 14:00:00,2023-05-02 14:25:00
2023-05-02 15:00:00,1.09676,1.09707,1.09542,1.09552,3145,2023-05-02 15:59:00,2023-05-02 15:47:00
2023-05-02 16:00:00,1.09553,1.09592,1.0942,1.09432,4482,2023-05-02 16:59:00,2023-05-02 16:48:00
2023-05-02 17:00:00,1.09433,1.0993,1.09429,1.09791,8995,2023-05-02 17:00:00,2023-05-02 17:42:00
2023-05-02 18:00:00,1.0979,1.09977,1.09777,1.09966,5249,2023-05-02 18:01:00,2023-05-02 18:56:00
2023-05-02 19:00:00,1.09964,1.1003,1.0994,1.09998,3010,2023-05-02 19:35:00,2023-05-02 19:46:00
2023-05-02 20:00:00,1.09997,1.10036,1.09946,1.09972,2105,2023-05-02 20:18:00,2023-05-02 20:45:00
2023-05-02 21:00:00,1.09975,1.10016,1.09973,1.10011,2007,2023-05-02 21:00:00,2023-05-02 21:18:00
2023-05-02 22:00:00,1.10011,1.1008,1.10002,1.10057,1508,2023-05-02 22:17:00,2023-05-02 22:57:00
2023-05-02 23:00:00,1.10057,1.10068,1.09987,1.09992,779,2023-05-02 23:39:00,2023-05-02 23:00:00
2023-05-03 00:00:00,1.0999,1.10027,1.09987,1.10004,419,2023-05-03 00:54:00,2023-05-03 00:23:00
2023-05-03 01:00:00,1.1002,1.10065,1.10003,1.10063,684,2023-05-03 01:00:00,2023-05-03 01:59:00
2023-05-03 02:00:00,1.10061,1.10138,1.10049,1.10107,1053,2023-05-03 02:01:00,2023-05-03 02:42:00
2023-05-03 03:00:00,1.10114,1.10206,1.10047,1.10173,1264,2023-05-03 03:12:00,2023-05-03 03:40:00
2023-05-03 04:00:00,1.10172,1.10241,1.10129,1.10228,1165,2023-05-03 04:09:00,2023-05-03 04:58:00
2023-05-03 05:00:00,1.10229,1.10258,1.10197,1.10253,1056,2023-05-03 05:18:00,2023-05-03 05:58:00
2023-05-03 06:00:00,1.10252,1.10298,1.10251,1.10295,947,2023-05-03 06:00:00,2023-05-03 06:57:00
2023-05-03 07:00:00,1.10294,1.10294,1.10214,1.10217,1202,2023-05-03 07:59:00,2023-05-03 07:00:00
2023-05-03 08:00:00,1.10218,1.10263,1.10183,1.10199,1261,2023-05-03 08:52:00,2023-05-03 08:15:00
2023-05-03 09:00:00,1.10198,1.10318,1.10142,1.10307,2323,2023-05-03 09:27:00,2023-05-03 09:59:00
2023-05-03 10:00:00,1.10306,1.10413,1.10259,1.10345,3643,2023-05-03 10:08:00,2023-05-03 10:35:00
2023-05-03 11:00:00,1.10346,1.10468,1.10343,1.10397,2735,2023-05-03 11:00:00,2023-05-03 11:45:00
2023-05-03 12:00:00,1.10396,1.10469,1.10366,1.10405,2319,2023-05-03 12:41:00,2023-05-03 12:04:00
2023-05-03 13:00:00,1.10404,1.10405,1.10296,1.10328,2376,2023-05-03 13:52:00,2023-05-03 13:00:00
2023-05-03 14:00:00,1.10329,1.10436,1.10319,1.10395,2428,2023-05-03 14:01:00,2023-05-03 14:43:00
2023-05-03 15:00:00,1.10396,1.10435,1.10218,1.10384,4681,2023-05-03 15:15:00,2023-05-03 15:08:00
2023-05-03 16:00:00,1.10385,1.10434,1.10289,1.10316,4515,2023-05-03 16:59:00,2023-05-03 16:13:00
2023-05-03 17:00:00,1.10317,1.10594,1.10317,1.10527,5010,2023-05-03 17:00:00,2023-05-03 17:54:00
2023-05-03 18:00:00,1.10526,1.10586,1.10478,1.10478,3786,2023-05-03 18:59:00,2023-05-03 18:15:00
2023-05-03 19:00:00,1.10479,1.10528,1.10444,1.10469,2094,2023-05-03 19:37:00,2023-05-03 19:43:00
2023-05-03 20:00:00,1.1047,1.10528,1.10417,1.10499,1859,2023-05-03 20:03:00,2023-05-03 20:59:00
2023-05-03 21:00:00,1.10491,1.10916,1.10373,1.10599,13625,2023-05-03 21:35:00,2023-05-03 21:02:00
2023-05-03 22:00:00,1.10599,1.10636,1.10403,1.10546,8780,2023-05-03 22:09:00,2023-05-03 22:19:00
2023-05-03 23:00:00,1.10542,1.10607,1.10515,1.106,1737,2023-05-03 23:03:00,2023-05-03 23:53:00
2023-05-04 00:00:00,1.10548,1.10655,1.10548,1.10609,373,2023-05-04 00:06:00,2023-05-04 00:46:00
2023-05-04 01:00:00,1.10607,1.10781,1.10607,1.10679,2716,2023-05-04 01:00:00,2023-05-04 01:42:00
2023-05-04 02:00:00,1.10674,1.10727,1.10641,1.10686,1369,2023-05-04 02:06:00,2023-05-04 02:42:00
2023-05-04 03:00:00,1.10688,1.10873,1.10687,1.10759,2642,2023-05-04 03:00:00,2023-05-04 03:21:00
2023-05-04 04:00:00,1.10758,1.10841,1.10712,1.10815,2570,2023-05-04 04:13:00,2023-05-04 04:33:00
2023-05-04 05:00:00,1.10818,1.10875,1.10804,1.10839,2323,2023-05-04 05:39:00,2023-05-04 05:57:00
2023-05-04 06:00:00,1.1084,1.10858,1.10802,1.10814,1312,2023-05-04 06:45:00,2023-05-04 06:11:00
2023-05-04 07:00:00,1.10814,1.10873,1.10795,1.10814,1376,2023-05-04 07:19:00,2023-05-04 07:41:00
2023-05-04 08:00:00,1.10813,1.10878,1.10798,1.10841,1465,2023-05-04 08:05:00,2023-05-04 08:35:00
2023-05-04 09:00:00,1.10844,1.10916,1.10727,1.10754,3990,2023-05-04 09:57:00,2023-05-04 09:15:00
2023-05-04 10:00:00,1.10753,1.10767,1.10521,1.10579,4974,2023-05-04 10:50:00,2023-05-04 10:00:00
2023-05-04 11:00:00,1.10579,1.1058,1.1037,1.10406,3584,2023-05-04 11:59:00,2023-05-04 11:00:00
2023-05-04 12:00:00,1.10402,1.1056,1.10365,1.1055,2965,2023-05-04 12:02:00,2023-05-04 12:40:00
2023-05-04 13:00:00,1.10548,1.10634,1.1049,1.10606,2884,2023-05-04 13:08:00,2023-05-04 13:58:00
2023-05-04 14:00:00,1.10606,1.10766,1.10601,1.10743,3100,2023-05-04 14:00:00,2023-05-04 14:59:00
2023-05-04 15:00:00,1.10744,1.10824,1.10013,1.10093,9254,2023-05-04 15:55:00,2023-05-04 15:13:00
2023-05-04 16:00:00,1.10093,1.10553,1.10027,1.10239,9499,2023-05-04 16:02:00,2023-05-04 16:09:00
2023-05-04 17:00:00,1.10238,1.10381,1.09862,1.10006,9236,2023-05-04 17:56:00,2023-05-04 17:32:00
2023-05-04 18:00:00,1.10007,1.10135,1.09954,1.10082,6488,2023-05-04 18:07:00,2023-05-04 18:48:00
2023-05-04 19:00:00,1.10084,1.10304,1.10079,1.10247,3849,2023-05-04 19:00:00,2023-05-04 19:41:00
2023-05-04 20:00:00,1.10246,1.10316,1.10205,1.10216,2576,2023-05-04 20:57:00,2023-05-04 20:36:00
2023-05-04 21:00:00,1.10214,1.10225,1.10112,1.10158,2590,2023-05-04 21:34:00,2023-05-04 21:00:00
2023-05-04 22:00:00,1.10157,1.102,1.10134,1.10146,1915,2023-05-04 22:27:00,2023-05-04 22:06:00
2023-05-04 23:00:00,1.10145,1.10155,1.10125,1.1014,941,2023-05-04 23:28:00,2023-05-04 23:11:00
2023-05-05 00:00:00,1.10123,1.10138,1.10084,1.10123,101,2023-05-05 00:17:00,2023-05-05 00:31:00
2023-05-05 01:00:00,1.10124,1.10214,1.10096,1.10212,694,2023-05-05 01:07:00,2023-05-05 01:59:00
2023-05-05 02:00:00,1.10213,1.10244,1.10194,1.10228,574,2023-05-05 02:11:00,2023-05-05 02:56:00
2023-05-05 03:00:00,1.10231,1.10295,1.1019,1.10249,1033,2023-05-05 03:13:00,2023-05-05 03:47:00
2023-05-05 04:00:00,1.1025,1.1037,1.1025,1.10355,1432,2023-05-05 04:00:00,2023-05-05 04:26:00
2023-05-05 05:00:00,1.10354,1.10371,1.10273,1.10312,1547,2023-05-05 05:37:00,2023-05-05 05:03:00
2023-05-05 06:00:00,1.10312,1.10445,1.10309,1.1044,1338,2023-05-05 06:02:00,2023-05-05 06:58:00
2023-05-05 07:00:00,1.10442,1.10448,1.10404,1.10418,1104,2023-05-05 07:54:00,2023-05-05 07:31:00
2023-05-05 08:00:00,1.10417,1.10463,1.1038,1.10399,2195,2023-05-05 08:57:00,2023-05-05 08:08:00
2023-05-05 09:00:00,1.10399,1.10469,1.10299,1.10453,3156,2023-05-05 09:23:00,2023-05-05 09:50:00
2023-05-05 10:00:00,1.10456,1.10478,1.10256,1.10267,3543,2023-05-05 10:59:00,2023-05-05 10:01:00
2023-05-05 11:00:00,1.10268,1.10317,1.1024,1.10284,2912,2023-05-05 11:51:00,2023-05-05 11:55:00
2023-05-05 12:00:00,1.10283,1.10319,1.10221,1.10273,2120,2023-05-05 12:05:00,2023-05-05 12:24:00
2023-05-05 13:00:00,1.10272,1.10309,1.10213,1.10249,2136,2023-05-05 13:46:00,2023-05-05 13:17:00
2023-05-05 14:00:00,1.10248,1.10258,1.10084,1.10095,2340,2023-05-05 14:50:00,2023-05-05 14:13:00
2023-05-05 15:00:00,1.10092,1.10186,1.09667,1.0976,7756,2023-05-05 15:46:00,2023-05-05 15:21:00
2023-05-05 16:00:00,1.09763,1.09962,1.0976,1.09912,6868,2023-05-05 16:05:00,2023-05-05 16:19:00
2023-05-05 17:00:00,1.09913,1.10079,1.09853,1.10069,4589,2023-05-05 17:12:00,2023-05-05 17:28:00
2023-05-05 18:00:00,1.10068,1.10269,1.1005,1.10246,3789,2023-05-05 18:00:00,2023-05-05 18:47:00
2023-05-05 19:00:00,1.10247,1.10366,1.1021,1.10322,2786,2023-05-05 19:18:00,2023-05-05 19:56:00
2023-05-05 20:00:00,1.10323,1.10345,1.10096,1.10116,2438,2023-05-05 20:58:00,2023-05-05 20:12:00
2023-05-05 21:00:00,1.10118,1.10268,1.10106,1.10264,2058,2023-05-05 21:19:00,2023-05-05 21:54:00
2023-05-05 22:00:00,1.10263,1.10264,1.10166,1.10182,1785,2023-05-05 22:59:00,2023-05-05 22:00:00
2023-05-05 23:00:00,1.10184,1.10198,1.10167,1.10183,982,2023-05-05 23:01:00,2023-05-05 23:16:00
