Date,Open,High,Low,Close,Adj Close,Volume,Market and Exchange Names,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Commercial Positions-Long (All),Commercial Positions-Short (All),Nonreportable Positions-Long (All),Nonreportable Positions-Short (All),Net_Position_NonComm,Net_Position_Comm,Net_Position_NonRept,COT_Index_NonComm,COT_Index_Comm,COT_Index_NonRept,COT_Index_OI,OI_Percentage_Comm,OI_Percentage_Short
2024-01-29,262.3500061035156,262.3500061035156,262.3500061035156,262.3500061035156,262.3500061035156,0,BUTTER (CASH SETTLED) - CHICAGO MERCANTILE EXCHANGE,9443.0,107.0,2209.0,8331.0,6688.0,873.0,414.0,-2102.0,1643.0,459.0,29.5,46.4,100.0,58.1,56.1,45.5
2024-01-30,262.4750061035156,262.5,262.375,262.375,262.375,63,BUTTER (CASH SETTLED) - CHICAGO MERCANTILE EXCHANGE,9443.0,107.0,2209.0,8331.0,6688.0,873.0,414.0,-2102.0,1643.0,459.0,29.5,46.4,100.0,58.1,56.1,45.5
2024-01-31,271.0,271.0249938964844,271.0,271.0,271.0,13,BUTTER (CASH SETTLED) - CHICAGO MERCANTILE EXCHANGE,9443.0,107.0,2209.0,8331.0,6688.0,873.0,414.0,-2102.0,1643.0,459.0,29.5,46.4,100.0,58.1,56.1,45.5
2024-02-01,272.0,274.4750061035156,270.7749938964844,276.5,276.5,82,BUTTER (CASH SETTLED) - CHICAGO MERCANTILE EXCHANGE,9443.0,107.0,2209.0,8331.0,6688.0,873.0,414.0,-2102.0,1643.0,459.0,29.5,46.4,100.0,58.1,56.1,45.5
2023-01-03,87.42500305175781,87.9749984741211,84.5999984741211,85.07499694824219,85.07499694824219,27911,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,,,,,,,,,,,,,,,,
2023-01-04,84.875,86.0250015258789,83.4749984741211,84.07499694824219,84.07499694824219,25940,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,,,,,,,,,,,,,,,,
2023-01-05,83.55000305175781,83.9749984741211,81.5999984741211,82.5250015258789,82.5250015258789,29058,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,,,,,,,,,,,,,,,,
2023-01-06,82.32499694824219,82.3499984741211,80.125,80.2750015258789,80.2750015258789,28988,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,,,,,,,,,,,,,,,,
2023-01-09,80.3499984741211,81.625,79.69999694824219,80.80000305175781,80.80000305175781,31593,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,,,,,,,,,,,,,,,,
2023-01-10,80.17500305175781,80.5999984741211,79.3499984741211,79.80000305175781,79.80000305175781,26604,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,188851.0,73833.0,30207.0,68295.0,99966.0,14524.0,26479.0,43626.0,-31671.0,-11955.0,,,,,,
2023-01-11,79.80000305175781,80.1500015258789,78.82499694824219,79.30000305175781,79.30000305175781,25405,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,188851.0,73833.0,30207.0,68295.0,99966.0,14524.0,26479.0,43626.0,-31671.0,-11955.0,,,,,,
2023-01-12,79.0999984741211,80.07499694824219,77.57499694824219,78.75,78.75,24600,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,188851.0,73833.0,30207.0,68295.0,99966.0,14524.0,26479.0,43626.0,-31671.0,-11955.0,,,,,,
2023-01-13,78.55000305175781,79.4000015258789,77.67500305175781,78.6500015258789,78.6500015258789,24375,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,188851.0,73833.0,30207.0,68295.0,99966.0,14524.0,26479.0,43626.0,-31671.0,-11955.0,,,,,,
2023-01-17,78.82499694824219,79.9000015258789,77.875,78.44999694824219,78.44999694824219,19952,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,190005.0,65146.0,39377.0,70042.0,89400.0,18949.0,25360.0,25769.0,-19358.0,-6411.0,,,,,,
2023-01-18,77.75,78.5,77.125,77.32499694824219,77.32499694824219,20367,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,190005.0,65146.0,39377.0,70042.0,89400.0,18949.0,25360.0,25769.0,-19358.0,-6411.0,,,,,,
2023-01-19,77.17500305175781,77.6500015258789,76.4000015258789,76.6500015258789,76.6500015258789,15369,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,190005.0,65146.0,39377.0,70042.0,89400.0,18949.0,25360.0,25769.0,-19358.0,-6411.0,,,,,,
2023-01-20,77.1500015258789,78.55000305175781,76.9000015258789,77.82499694824219,77.82499694824219,11023,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,190005.0,65146.0,39377.0,70042.0,89400.0,18949.0,25360.0,25769.0,-19358.0,-6411.0,,,,,,
2023-01-23,77.8499984741211,78.19999694824219,77.07499694824219,77.57499694824219,77.57499694824219,7873,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,190005.0,65146.0,39377.0,70042.0,89400.0,18949.0,25360.0,25769.0,-19358.0,-6411.0,,,,,,
2023-01-24,78.0,78.0999984741211,76.42500305175781,77.0999984741211,77.0999984741211,10013,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,199695.0,63073.0,47166.0,74842.0,85781.0,21157.0,26125.0,15907.0,-10939.0,-4968.0,,,,,,
2023-01-25,77.1500015258789,77.3499984741211,76.30000305175781,76.80000305175781,76.80000305175781,6214,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,199695.0,63073.0,47166.0,74842.0,85781.0,21157.0,26125.0,15907.0,-10939.0,-4968.0,,,,,,
2023-01-26,76.7249984741211,77.42500305175781,75.5999984741211,77.0250015258789,77.0250015258789,10098,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,199695.0,63073.0,47166.0,74842.0,85781.0,21157.0,26125.0,15907.0,-10939.0,-4968.0,,,,,,
2023-01-27,76.9749984741211,77.07499694824219,75.82499694824219,75.875,75.875,5978,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,199695.0,63073.0,47166.0,74842.0,85781.0,21157.0,26125.0,15907.0,-10939.0,-4968.0,,,,,,
2023-01-30,75.625,75.82499694824219,75.07499694824219,75.1500015258789,75.1500015258789,5219,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,207111.0,66938.0,63772.0,75927.0,76609.0,23357.0,25841.0,3166.0,-682.0,-2484.0,,,,,,
2023-01-31,75.1500015258789,75.2750015258789,74.5999984741211,74.875,74.875,4938,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,207111.0,66938.0,63772.0,75927.0,76609.0,23357.0,25841.0,3166.0,-682.0,-2484.0,,,,,,
2023-02-01,74.75,75.125,73.55000305175781,73.9749984741211,73.9749984741211,9887,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,207111.0,66938.0,63772.0,75927.0,76609.0,23357.0,25841.0,3166.0,-682.0,-2484.0,,,,,,
2023-02-02,74.3499984741211,75.625,74.3499984741211,75.3499984741211,75.3499984741211,6425,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,207111.0,66938.0,63772.0,75927.0,76609.0,23357.0,25841.0,3166.0,-682.0,-2484.0,,,,,,
2023-02-03,75.3499984741211,75.9000015258789,74.875,75.0250015258789,75.0250015258789,5398,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,207111.0,66938.0,63772.0,75927.0,76609.0,23357.0,25841.0,3166.0,-682.0,-2484.0,,,,,,
2023-02-06,74.7750015258789,75.625,74.4749984741211,75.05000305175781,75.05000305175781,11785,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,215162.0,67149.0,70743.0,78668.0,75256.0,25530.0,25348.0,-3594.0,3412.0,182.0,,,,,,
2023-02-07,75.17500305175781,75.57499694824219,74.9000015258789,75.375,75.375,4875,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,215162.0,67149.0,70743.0,78668.0,75256.0,25530.0,25348.0,-3594.0,3412.0,182.0,,,,,,
2023-02-08,74.9749984741211,76.19999694824219,74.92500305175781,75.92500305175781,75.92500305175781,5778,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,215162.0,67149.0,70743.0,78668.0,75256.0,25530.0,25348.0,-3594.0,3412.0,182.0,,,,,,
2023-02-09,75.67500305175781,76.19999694824219,75.5250015258789,75.82499694824219,75.82499694824219,3032,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,215162.0,67149.0,70743.0,78668.0,75256.0,25530.0,25348.0,-3594.0,3412.0,182.0,,,,,,
2023-02-10,75.80000305175781,76.07499694824219,75.69999694824219,75.875,75.875,1584,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,215162.0,67149.0,70743.0,78668.0,75256.0,25530.0,25348.0,-3594.0,3412.0,182.0,,,,,,
2023-02-13,75.80000305175781,75.94999694824219,75.69999694824219,75.82499694824219,75.82499694824219,3085,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,219218.0,66033.0,73812.0,78437.0,71155.0,27933.0,27436.0,-7779.0,7282.0,497.0,,,,,,
2023-02-14,75.75,75.82499694824219,75.6500015258789,75.67500305175781,75.67500305175781,23189,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,219218.0,66033.0,73812.0,78437.0,71155.0,27933.0,27436.0,-7779.0,7282.0,497.0,,,,,,
2023-02-15,86.67500305175781,87.3499984741211,85.8499984741211,86.5,86.5,14434,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,219218.0,66033.0,73812.0,78437.0,71155.0,27933.0,27436.0,-7779.0,7282.0,497.0,,,,,,
2023-02-16,85.94999694824219,86.2249984741211,85.0999984741211,85.7750015258789,85.7750015258789,16274,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,219218.0,66033.0,73812.0,78437.0,71155.0,27933.0,27436.0,-7779.0,7282.0,497.0,,,,,,
2023-02-17,85.875,87.0999984741211,85.19999694824219,85.2750015258789,85.2750015258789,20826,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,219218.0,66033.0,73812.0,78437.0,71155.0,27933.0,27436.0,-7779.0,7282.0,497.0,,,,,,
2023-02-21,86.25,89.875,86.25,89.0999984741211,89.0999984741211,37167,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,220272.0,66347.0,72227.0,79362.0,73219.0,26442.0,26705.0,-5880.0,6143.0,-263.0,,,,,,
2023-02-22,88.125,88.32499694824219,86.17500305175781,86.55000305175781,86.55000305175781,30024,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,220272.0,66347.0,72227.0,79362.0,73219.0,26442.0,26705.0,-5880.0,6143.0,-263.0,,,,,,
2023-02-23,86.44999694824219,86.6500015258789,85.375,86.19999694824219,86.19999694824219,20953,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,220272.0,66347.0,72227.0,79362.0,73219.0,26442.0,26705.0,-5880.0,6143.0,-263.0,,,,,,
2023-02-24,87.0999984741211,87.30000305175781,85.67500305175781,86.0250015258789,86.0250015258789,17991,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,220272.0,66347.0,72227.0,79362.0,73219.0,26442.0,26705.0,-5880.0,6143.0,-263.0,,,,,,
2023-02-27,85.94999694824219,86.875,84.4749984741211,84.7249984741211,84.7249984741211,23096,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,220272.0,66347.0,72227.0,79362.0,73219.0,26442.0,26705.0,-5880.0,6143.0,-263.0,,,,,,
2023-02-28,85.0250015258789,85.67500305175781,84.2249984741211,85.17500305175781,85.17500305175781,20183,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,211010.0,65678.0,63974.0,74070.0,71307.0,22814.0,27281.0,1704.0,2763.0,-4467.0,,,,,,
2023-03-01,84.82499694824219,85.3499984741211,84.07499694824219,84.94999694824219,84.94999694824219,26639,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,211010.0,65678.0,63974.0,74070.0,71307.0,22814.0,27281.0,1704.0,2763.0,-4467.0,,,,,,
2023-03-02,85.5,85.875,83.625,83.8499984741211,83.8499984741211,24281,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,211010.0,65678.0,63974.0,74070.0,71307.0,22814.0,27281.0,1704.0,2763.0,-4467.0,,,,,,
2023-03-03,83.7750015258789,85.07499694824219,83.5250015258789,84.55000305175781,84.55000305175781,19570,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,211010.0,65678.0,63974.0,74070.0,71307.0,22814.0,27281.0,1704.0,2763.0,-4467.0,,,,,,
2023-03-06,84.0999984741211,84.9749984741211,83.30000305175781,83.4749984741211,83.4749984741211,22297,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,217279.0,61925.0,65840.0,78418.0,72225.0,24671.0,26949.0,-3915.0,6193.0,-2278.0,,,,,,
2023-03-07,83.82499694824219,84.875,83.19999694824219,84.80000305175781,84.80000305175781,33177,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,217279.0,61925.0,65840.0,78418.0,72225.0,24671.0,26949.0,-3915.0,6193.0,-2278.0,,,,,,
2023-03-08,84.4749984741211,86.17500305175781,84.2249984741211,85.75,85.75,34600,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,217279.0,61925.0,65840.0,78418.0,72225.0,24671.0,26949.0,-3915.0,6193.0,-2278.0,,,,,,
2023-03-09,85.19999694824219,86.32499694824219,84.17500305175781,85.07499694824219,85.07499694824219,33916,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,217279.0,61925.0,65840.0,78418.0,72225.0,24671.0,26949.0,-3915.0,6193.0,-2278.0,,,,,,
2023-03-10,85.0,87.5,85.0,87.44999694824219,87.44999694824219,37280,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,217279.0,61925.0,65840.0,78418.0,72225.0,24671.0,26949.0,-3915.0,6193.0,-2278.0,,,,,,
2023-03-13,86.7249984741211,87.42500305175781,85.75,86.2249984741211,86.2249984741211,29561,LEAN HOGS - CHICAGO MERCANTILE EXCHANGE,221848.0,64009.0,71471.0,78908.0,70858.0,26048.0,26636.0,-7462.0,8050.0,-588.0,,,,,,
